Age,CCAvg,CD_Account,CreditCard,Education,Experience,Family,Income,Mortgage,Mortgage > 0,Online,Personal_Loan,Securities_Account,ZIPCode (SCF)
39,0.5,0,0,3,13,3,43,0,,1,0,0,94
56,0.3,1,1,1,30,2,31,109,109.0,1,0,1,94
28,2.4,0,0,2,3,3,118,161,161.0,0,1,0,91
43,0.1,0,0,1,17,3,82,0,,1,0,0,94
30,2.5,0,0,1,6,3,112,0,,1,0,0,92
34,0.4,0,0,2,8,1,10,0,,1,0,0,92
26,0.9,0,0,3,1,2,18,95,95.0,0,0,0,92
58,0.3,0,0,2,32,3,72,0,,1,0,0,94
43,0.2,0,0,3,19,4,72,0,,1,0,0,95
40,5.2,0,0,1,14,1,78,0,,1,0,0,91
54,1.8,0,0,2,30,3,78,0,,0,0,0,96
44,0.5,0,0,3,19,1,30,0,,1,0,0,91
54,1.4,0,1,1,28,3,45,0,,0,0,0,95
39,0.4,0,0,1,14,2,80,0,,0,0,0,90
59,4.7,0,1,1,35,1,174,0,,1,0,0,92
53,3.2,0,0,3,29,2,51,0,,1,0,0,92
40,1.4,0,1,2,14,4,78,194,194.0,1,0,0,94
54,1.6,0,0,3,29,3,79,0,,0,0,0,90
63,1.2,1,1,2,39,4,49,109,109.0,1,0,1,93
26,3.9,0,0,2,0,3,83,0,,1,1,0,91
33,2.7,0,0,2,7,1,100,126,126.0,1,0,0,94
43,2.33,0,0,1,19,3,70,0,,1,0,0,90
57,0.5,0,0,2,32,3,52,0,,1,0,0,90
26,1.0,0,0,1,2,4,12,0,,1,0,0,94
55,1.3,0,1,3,30,4,82,219,219.0,0,0,0,93
30,0.3,0,1,2,4,2,34,0,,1,0,0,95
63,2.4,0,1,3,37,4,112,0,,1,0,0,93
55,1.0,0,0,3,25,3,42,0,,1,0,0,94
35,2.2,0,0,1,11,2,83,0,,0,0,0,92
45,1.4,0,0,2,21,1,142,0,,1,1,0,91
31,1.5,0,1,2,4,4,29,121,121.0,1,0,0,92
49,0.7,0,0,3,24,2,25,0,,1,0,0,95
53,1.1,0,0,1,27,2,84,0,,1,0,0,95
62,4.4,0,1,1,36,3,81,0,,0,0,0,95
63,0.4,0,0,1,37,2,15,0,,0,0,0,94
26,0.3,0,0,3,0,3,54,0,,1,0,0,94
40,2.67,0,1,1,16,4,83,0,,1,0,0,95
42,0.7,1,1,3,16,1,62,170,170.0,1,0,0,94
29,3.3,0,0,1,4,2,134,204,204.0,0,0,0,90
40,2.33,0,0,1,16,3,75,79,79.0,0,0,0,94
35,3.0,0,0,1,10,2,152,0,,1,0,0,94
62,2.4,0,0,3,36,4,83,0,,0,0,1,93
51,1.8,0,0,3,26,4,52,0,,1,0,0,92
32,2.0,0,1,3,6,2,31,0,,1,0,0,90
62,0.9,0,0,1,37,1,98,151,151.0,1,0,0,94
66,0.6,0,0,2,41,4,14,0,,0,0,0,95
53,2.6,0,1,1,27,4,64,0,,1,0,0,93
30,2.2,0,0,2,5,4,80,0,,1,0,1,91
60,1.4,0,0,3,34,3,51,0,,0,0,0,90
30,3.8,0,0,2,6,4,115,0,,1,1,0,94
54,2.4,0,0,1,28,1,83,0,,1,0,0,95
54,0.3,0,0,1,28,1,90,0,,1,0,0,91
37,1.7,1,0,1,12,4,28,0,,1,0,1,95
32,2.5,0,1,1,7,2,82,221,221.0,1,0,0,95
51,0.4,0,1,1,27,3,24,0,,1,0,0,94
46,1.7,0,1,1,22,2,71,0,,1,0,0,92
41,0.3,0,0,1,17,1,80,0,,0,0,0,91
62,1.7,0,0,3,36,4,109,0,,1,0,0,92
54,2.9,0,0,1,28,1,140,0,,1,0,0,91
52,0.2,0,0,2,27,4,39,0,,1,0,1,92
51,1.2,0,0,2,25,1,39,98,98.0,1,0,0,94
24,2.4,0,0,2,2,3,50,0,,0,0,1,94
61,0.3,0,0,1,35,2,31,0,,1,0,0,92
55,1.0,0,1,3,25,3,35,144,144.0,1,0,0,93
37,0.2,0,1,1,11,4,44,0,,0,0,0,93
64,0.5,0,0,3,38,1,35,0,,1,0,0,93
34,0.3,0,1,1,8,2,20,106,106.0,1,0,0,95
31,0.7,0,0,2,7,4,10,0,,1,0,0,95
42,2.0,0,0,3,18,4,83,0,,1,0,0,96
29,0.8,0,0,1,5,3,84,0,,0,0,0,93
34,0.8,0,0,1,8,4,41,0,,0,0,0,92
26,1.6,0,0,1,2,4,62,0,,0,0,1,94
48,1.0,0,0,1,24,4,12,89,89.0,0,0,0,94
47,0.6,0,0,1,23,4,28,0,,1,0,0,94
39,2.0,0,1,1,13,1,52,0,,0,0,0,94
62,1.3,0,0,2,37,3,19,97,97.0,1,0,0,91
34,1.3,0,0,1,9,3,35,0,,0,0,0,94
43,0.3,0,0,1,19,4,28,96,96.0,1,0,0,95
55,2.0,0,1,2,30,3,70,0,,1,0,0,94
65,0.9,0,0,1,40,1,140,0,,0,0,0,92
26,2.3,0,0,3,0,4,102,0,,0,0,0,94
57,2.0,0,0,3,27,4,50,0,,1,0,0,93
32,2.3,0,1,1,7,3,61,205,205.0,1,0,0,94
49,0.9,0,0,2,25,4,44,194,194.0,1,0,0,94
23,1.0,0,1,1,1,4,12,0,,0,0,1,95
30,3.4,0,1,1,6,4,69,188,188.0,0,0,0,94
43,5.0,0,0,1,19,1,132,0,,0,0,0,90
39,3.9,0,0,1,14,2,128,196,196.0,1,0,0,93
31,0.8,0,0,1,6,4,44,122,122.0,1,0,0,95
65,0.5,0,1,3,39,1,44,0,,1,0,0,92
34,2.0,0,0,3,8,2,34,0,,1,0,1,92
37,3.9,0,0,1,12,2,132,0,,0,0,0,90
62,2.1,0,1,1,38,2,158,0,,0,0,0,90
33,0.1,0,0,1,9,1,83,0,,1,0,0,93
48,1.4,0,0,3,22,1,28,75,75.0,1,0,0,94
33,2.2,0,0,3,9,3,131,0,,0,1,1,90
45,0.5,0,1,2,19,3,31,0,,1,0,0,95
44,0.0,0,0,2,19,4,40,0,,1,0,0,92
37,1.8,0,0,1,11,2,71,127,127.0,0,0,1,94
31,2.0,0,0,3,5,2,42,0,,1,0,0,93
56,0.1,0,0,2,31,3,35,114,114.0,0,0,0,95
30,0.2,0,0,1,4,2,81,0,,1,0,0,94
61,2.0,0,0,1,35,2,91,0,,1,0,0,95
32,5.2,0,1,2,7,4,129,0,,0,1,0,94
51,2.7,0,0,1,27,1,75,0,,0,0,0,95
26,0.6,0,0,2,1,4,54,230,230.0,0,0,0,94
31,1.5,0,0,1,5,1,43,0,,0,0,0,94
43,1.1,0,0,2,18,4,94,0,,0,0,0,94
57,1.3,0,1,3,32,4,84,0,,0,0,0,93
42,2.0,0,0,2,18,1,34,0,,0,0,1,92
48,0.8,0,0,1,23,4,15,0,,1,0,0,94
46,3.8,0,0,3,21,2,99,194,194.0,1,0,0,90
33,0.4,1,1,2,7,1,15,82,82.0,1,0,1,92
45,2.0,0,0,3,21,4,83,0,,1,0,0,94
31,1.8,0,0,3,6,4,83,0,,1,0,0,94
42,1.7,0,0,1,18,1,143,0,,1,0,1,95
56,2.6,0,0,3,30,4,81,0,,1,0,0,90
63,1.9,0,0,2,39,1,39,0,,0,0,0,91
50,1.4,0,0,3,24,1,62,0,,0,0,0,90
31,0.1,0,1,1,6,2,64,0,,1,0,0,92
65,1.5,0,0,2,40,1,29,0,,0,0,0,90
60,2.5,0,0,1,34,3,64,0,,1,0,0,94
34,0.7,0,0,2,10,4,21,0,,1,0,0,91
62,2.8,0,1,3,32,2,142,0,,0,1,0,95
56,2.5,0,0,1,30,3,64,0,,0,0,0,93
51,1.8,0,1,1,25,4,40,0,,0,0,1,91
44,2.7,0,0,2,19,3,61,0,,0,0,0,94
41,0.3,0,0,3,16,1,44,0,,0,0,0,92
43,2.67,0,1,2,16,3,78,161,161.0,1,0,0,95
25,0.9,0,0,3,0,2,25,0,,0,0,0,94
40,1.9,0,1,1,16,2,125,0,,0,0,0,91
53,1.0,0,0,3,29,2,63,0,,1,0,0,94
54,1.6,0,0,3,30,1,54,185,185.0,1,0,0,94
36,0.0,0,0,1,12,2,92,184,184.0,0,0,0,94
35,2.4,0,0,2,11,1,40,0,,1,0,0,91
29,1.0,0,0,1,4,1,41,0,,0,0,0,93
35,0.0,0,1,1,11,2,81,0,,1,0,0,92
48,0.5,0,0,2,24,4,25,0,,0,0,0,90
46,1.5,0,0,2,20,1,55,0,,0,0,1,91
31,2.1,0,1,3,7,1,43,166,166.0,0,0,0,92
40,1.8,0,0,2,16,2,98,98,98.0,1,0,0,94
32,4.0,0,0,3,2,4,69,102,102.0,1,0,0,93
67,1.7,1,1,2,43,4,79,215,215.0,1,0,0,95
45,2.67,0,1,2,18,3,81,251,251.0,1,0,0,95
26,0.1,0,0,2,0,1,19,121,121.0,1,0,0,93
42,2.9,0,0,3,17,2,139,0,,1,1,0,91
65,0.5,0,0,2,40,3,63,0,,1,0,0,94
59,1.4,0,0,1,33,2,102,0,,1,0,0,91
30,1.7,0,0,2,5,4,40,0,,1,0,0,92
32,0.3,0,1,1,6,1,44,81,81.0,1,0,0,92
36,2.0,0,0,1,12,3,59,216,216.0,0,0,0,94
56,2.3,0,0,3,31,2,64,0,,0,0,0,90
44,3.3,0,0,1,20,2,129,0,,1,0,0,96
60,1.4,0,1,1,34,1,43,0,,1,0,0,92
51,0.4,1,1,1,27,3,12,0,,1,0,1,92
34,2.6,0,0,2,10,3,53,0,,1,0,0,94
45,2.1,0,1,3,21,2,39,0,,0,0,0,93
47,0.0,0,0,1,23,1,65,0,,0,0,0,93
29,0.4,0,1,3,5,1,18,94,94.0,1,0,0,94
52,1.6,0,0,3,28,1,55,0,,0,0,0,94
61,2.5,0,0,3,35,1,60,0,,1,0,0,90
40,0.3,0,0,1,14,2,42,187,187.0,1,0,0,91
24,0.1,0,0,2,0,3,44,0,,0,0,0,90
33,1.3,0,0,1,7,2,111,0,,1,0,0,90
33,1.0,0,0,1,8,1,62,0,,1,0,0,94
52,0.8,0,1,3,26,2,44,148,148.0,0,0,0,94
40,1.5,0,0,3,14,1,69,0,,0,0,0,95
45,0.8,0,0,3,20,3,62,172,172.0,1,0,0,92
27,1.8,0,0,2,3,1,35,0,,0,0,0,94
38,2.8,0,1,1,13,1,91,0,,1,0,0,92
50,0.2,0,0,1,26,1,12,96,96.0,0,0,0,92
60,1.7,0,0,2,34,4,65,0,,1,0,1,90
34,1.5,1,1,3,8,2,82,0,,1,0,1,93
30,1.2,0,0,1,6,1,48,0,,1,0,0,95
31,1.5,0,0,2,4,4,20,0,,1,0,0,95
42,1.4,0,0,3,18,1,22,0,,1,0,0,90
48,1.3,0,0,1,23,2,43,0,,1,0,0,94
59,1.7,0,1,1,34,4,38,0,,0,0,0,90
57,2.67,0,0,1,33,3,61,0,,1,0,0,92
37,0.4,0,0,2,13,4,33,0,,0,0,0,91
53,1.0,0,0,1,27,1,170,0,,1,0,0,95
26,0.7,0,0,2,2,3,55,0,,1,0,0,94
39,2.5,0,0,3,14,1,40,0,,1,0,0,91
35,0.0,0,1,1,11,2,68,126,126.0,0,0,0,94
59,2.5,0,0,1,33,3,53,0,,1,0,0,90
43,0.8,0,0,3,18,3,63,0,,0,0,1,95
39,2.2,0,1,1,15,2,123,92,92.0,0,0,0,91
49,0.0,0,0,1,24,2,13,0,,1,0,0,95
47,0.2,0,1,1,23,4,12,102,102.0,0,0,0,92
41,2.5,0,0,1,17,2,53,102,102.0,1,0,0,93
42,0.1,0,0,2,17,1,89,170,170.0,1,0,0,90
56,1.4,0,0,3,26,3,62,0,,1,0,0,91
25,2.4,0,0,2,1,3,40,0,,1,0,0,93
32,5.0,0,0,3,8,4,119,0,,1,1,0,94
31,0.4,0,1,2,5,1,23,0,,1,0,0,93
40,2.1,0,0,1,14,3,69,106,106.0,1,0,0,92
61,3.9,0,1,1,36,2,124,0,,0,0,1,94
50,0.1,0,0,3,26,4,52,0,,0,0,0,93
32,3.1,0,0,1,7,2,134,0,,0,0,0,93
62,0.8,0,0,2,36,1,58,0,,0,0,0,94
62,0.5,0,1,2,37,3,45,200,200.0,1,0,0,90
40,1.1,0,0,2,15,4,75,0,,1,0,0,95
59,0.4,0,0,2,34,4,23,78,78.0,0,0,0,90
43,1.3,0,0,1,19,3,123,0,,1,1,0,91
62,2.2,0,0,1,37,3,48,0,,0,0,0,92
48,0.3,0,0,1,22,1,145,140,140.0,1,0,0,95
29,1.0,0,0,3,5,1,31,0,,0,0,0,93
58,2.2,0,0,3,32,3,38,0,,1,0,0,93
43,1.9,0,0,3,18,4,78,0,,0,0,0,94
39,1.9,0,0,1,15,2,94,0,,1,0,0,91
33,2.9,0,0,3,7,1,84,0,,1,0,0,95
40,0.6,0,0,3,15,1,22,0,,1,0,0,94
28,0.2,0,1,1,3,4,78,0,,1,0,0,93
38,2.33,0,0,2,11,3,75,0,,1,0,0,94
65,2.2,0,1,1,40,3,71,0,,0,0,0,95
35,0.5,0,1,3,11,1,24,0,,1,0,0,95
29,4.33,0,1,1,5,2,112,0,,1,0,0,94
61,2.8,0,0,2,35,1,53,167,167.0,1,0,0,90
46,0.5,0,0,3,21,1,41,0,,0,0,0,94
50,0.5,0,0,2,23,1,25,0,,1,0,0,91
60,2.5,0,0,2,33,4,42,194,194.0,1,0,0,90
54,1.0,1,1,2,27,3,51,113,113.0,1,0,1,94
43,0.3,0,0,2,18,2,19,0,,1,0,0,92
46,1.4,0,0,2,22,4,89,0,,1,0,0,92
64,0.5,1,1,1,39,3,22,0,,1,0,1,92
24,1.5,0,0,1,0,1,119,0,,1,0,0,94
39,3.6,0,0,3,13,4,93,0,,1,1,0,93
34,0.3,0,0,1,8,4,18,0,,0,0,0,95
65,1.1,0,0,3,40,1,32,120,120.0,1,0,0,90
38,2.6,1,1,3,14,3,182,0,,1,1,0,92
62,0.2,0,1,3,36,2,19,0,,1,0,0,95
59,3.4,1,1,3,35,1,85,0,,0,1,0,91
49,1.4,0,0,2,25,4,90,0,,1,0,1,92
57,3.7,0,0,1,32,2,59,134,134.0,1,0,0,95
64,2.0,0,0,1,38,1,84,0,,0,0,0,94
47,3.9,0,0,2,22,2,95,0,,0,1,0,93
30,0.9,0,0,3,6,3,13,0,,1,0,0,93
42,0.8,0,1,1,18,4,88,0,,1,0,0,92
53,0.6,0,1,3,28,2,34,0,,1,0,0,92
50,0.6,0,1,3,24,4,11,0,,0,0,0,94
62,1.7,0,0,2,38,4,80,0,,0,0,0,94
34,1.33,0,1,1,10,1,41,0,,0,0,0,94
47,0.8,0,0,3,21,2,90,0,,0,0,0,90
62,3.0,1,1,3,37,3,93,0,,1,1,0,93
61,1.9,0,0,2,35,4,81,0,,0,0,0,94
59,2.8,0,0,1,34,2,60,0,,1,0,0,94
47,0.6,0,1,2,21,3,39,0,,1,0,0,92
65,0.7,0,0,2,39,3,22,0,,0,0,0,92
56,0.8,0,0,1,32,2,32,79,79.0,1,0,1,95
56,1.2,0,0,3,32,1,28,0,,1,0,0,92
31,1.0,0,1,2,7,2,35,0,,0,0,0,91
44,1.9,0,0,3,19,4,40,84,84.0,0,0,0,94
47,1.7,0,0,2,21,2,88,0,,1,0,0,94
30,0.6,0,0,1,6,2,124,0,,1,0,0,91
62,0.3,0,0,3,38,2,23,0,,0,0,0,91
56,0.7,0,1,1,32,4,23,0,,1,0,0,94
25,2.0,0,1,1,1,2,139,0,,0,0,0,93
26,1.3,0,0,3,0,4,42,153,153.0,1,0,0,92
59,2.9,0,1,1,35,1,161,160,160.0,0,0,0,94
62,0.7,0,0,2,36,3,28,0,,1,0,0,95
40,0.3,0,1,1,14,2,42,106,106.0,0,0,0,90
35,4.0,0,0,3,5,4,81,0,,1,0,0,94
41,0.1,0,0,1,15,3,82,0,,1,0,0,94
51,1.8,0,1,3,27,1,53,0,,0,0,0,94
46,1.9,0,0,3,21,4,42,0,,1,0,0,93
46,2.9,0,0,1,20,4,64,189,189.0,0,0,0,94
31,1.3,0,0,1,5,2,90,0,,1,0,1,94
58,0.8,0,0,2,32,1,44,0,,0,0,0,92
42,0.3,0,0,3,18,1,29,0,,1,0,0,91
59,1.6,0,1,1,35,2,93,0,,0,0,0,94
54,1.4,0,0,3,24,3,69,132,132.0,1,0,0,93
35,1.7,0,1,2,11,2,82,0,,1,0,0,94
46,0.7,0,0,3,21,2,13,0,,1,0,0,93
52,0.0,0,0,1,28,1,72,178,178.0,0,0,0,91
55,1.7,0,0,1,30,3,54,0,,1,0,0,91
34,4.6,0,1,1,9,1,104,0,,1,0,0,92
57,1.9,0,0,2,32,2,44,157,157.0,0,0,0,90
45,0.2,1,1,1,19,1,40,0,,1,0,1,95
49,2.6,0,1,1,23,4,64,0,,1,0,0,94
36,0.3,0,0,2,11,2,9,99,99.0,0,0,1,90
57,0.7,0,0,2,31,4,38,0,,1,0,0,94
25,2.6,0,0,3,0,3,72,0,,1,0,0,94
43,5.2,0,0,1,17,1,82,79,79.0,1,0,0,94
27,1.6,0,0,3,2,2,48,119,119.0,1,0,1,90
53,1.0,0,0,2,26,2,14,83,83.0,0,0,0,94
55,2.9,0,1,1,29,1,162,0,,1,0,0,93
43,1.7,0,0,1,19,2,54,0,,1,0,0,94
35,0.0,0,0,1,11,2,90,0,,0,0,0,94
59,1.7,0,0,1,34,4,64,0,,0,0,0,94
42,2.1,0,1,3,18,3,65,0,,1,0,0,93
57,2.1,0,0,3,32,2,38,0,,0,0,0,90
39,1.5,0,0,3,15,1,65,0,,0,0,0,92
53,1.5,0,0,3,27,4,39,0,,1,0,0,91
33,1.75,0,0,3,3,2,59,0,,1,0,0,91
38,1.7,0,0,1,14,2,43,0,,1,0,0,95
47,0.1,0,1,3,21,2,24,0,,0,0,0,94
63,0.0,0,0,2,39,1,50,166,166.0,0,0,0,94
44,3.7,0,0,3,19,1,68,0,,1,0,0,94
61,2.0,0,0,3,37,3,61,0,,1,0,0,94
52,0.5,0,0,2,28,4,21,0,,1,0,0,94
59,0.5,0,0,2,34,2,21,0,,1,0,0,95
56,1.3,0,0,1,32,4,31,0,,0,0,0,94
58,0.7,0,0,1,33,4,70,0,,0,0,1,94
30,1.0,0,1,2,6,3,25,135,135.0,0,0,0,94
42,1.0,0,0,3,17,1,78,0,,1,0,0,92
51,0.2,0,0,1,27,1,19,0,,0,0,0,92
60,0.3,0,0,3,35,1,23,0,,1,0,0,94
30,0.8,0,0,1,4,4,40,0,,1,0,0,90
49,0.3,0,0,3,23,1,22,0,,0,0,0,92
26,1.8,0,0,2,0,4,71,0,,1,0,1,92
36,3.6,0,0,2,12,1,58,0,,0,0,0,91
65,2.2,0,0,1,40,3,75,0,,1,0,0,90
27,2.0,0,1,2,0,1,40,110,110.0,0,0,0,90
60,1.5,0,1,3,35,1,155,0,,0,1,0,92
32,2.2,0,0,2,6,4,83,0,,0,0,0,90
46,1.1,0,0,1,20,3,99,0,,0,0,0,94
60,0.0,0,0,2,36,1,59,0,,0,0,1,94
28,2.4,0,0,2,2,3,53,0,,1,0,0,94
50,0.2,0,0,1,26,4,11,0,,0,0,1,93
52,4.2,0,0,3,28,4,179,0,,0,1,0,94
29,1.75,0,0,3,1,2,71,0,,0,0,0,94
30,2.1,0,0,3,4,4,85,0,,1,0,0,94
42,2.1,0,0,3,18,3,49,0,,1,0,1,92
32,1.3,0,1,1,6,2,122,0,,1,0,0,94
40,3.3,0,0,1,15,2,171,0,,1,0,0,94
49,2.2,0,0,2,24,2,138,0,,1,1,0,93
53,0.4,0,0,3,23,4,8,0,,1,0,1,95
42,0.4,0,0,1,17,4,59,0,,1,0,0,94
38,2.8,0,0,1,14,3,49,0,,0,0,0,90
60,2.0,0,0,1,34,2,92,0,,0,0,0,95
27,0.0,0,0,1,3,4,75,0,,0,0,0,90
61,2.8,0,1,2,35,1,60,0,,1,0,0,92
27,1.7,0,0,2,2,2,41,0,,1,0,0,90
45,0.6,0,1,2,21,3,40,0,,1,0,0,93
41,0.4,0,1,1,16,2,81,146,146.0,1,0,0,94
44,0.8,0,1,3,20,1,52,196,196.0,0,0,0,94
38,1.0,0,0,1,14,4,25,0,,0,0,0,95
48,1.2,0,0,2,22,1,54,0,,0,0,0,93
47,2.9,0,1,1,22,1,81,0,,0,0,0,94
64,2.2,0,1,1,39,3,73,0,,0,0,1,94
27,1.0,0,1,3,0,4,30,0,,1,0,0,93
66,2.4,0,0,1,41,3,59,0,,0,0,0,95
43,1.5,0,0,1,17,3,21,0,,0,0,0,95
34,0.7,0,0,2,9,3,65,104,104.0,1,0,0,95
28,1.1,0,0,2,2,3,41,161,161.0,1,0,0,93
52,0.1,0,0,3,28,4,52,121,121.0,0,0,0,92
45,1.1,0,0,2,20,4,84,180,180.0,1,0,0,94
39,0.2,0,0,3,14,4,18,0,,0,0,1,92
40,0.7,0,1,1,16,1,34,0,,1,0,0,93
30,1.8,0,0,3,5,4,85,0,,1,0,0,92
49,1.4,0,0,3,23,1,23,0,,0,0,0,94
53,2.8,0,1,2,27,4,65,0,,0,0,0,91
50,2.6,0,0,1,24,4,40,89,89.0,1,0,0,93
53,0.2,0,0,3,29,2,141,0,,0,1,0,90
58,1.3,0,0,2,33,3,23,131,131.0,0,0,0,90
43,1.8,0,1,2,19,2,82,0,,1,0,0,95
46,1.9,0,0,3,21,4,53,0,,0,0,0,93
29,0.4,0,1,1,3,4,10,87,87.0,1,0,0,91
56,1.9,0,0,2,30,1,75,125,125.0,1,0,0,91
48,0.4,0,0,2,23,4,23,122,122.0,0,0,0,94
61,2.6,0,0,1,36,1,133,0,,1,0,0,90
41,3.4,0,1,1,17,1,129,0,,0,0,0,94
35,0.1,0,0,2,11,4,85,131,131.0,0,0,0,92
43,2.0,0,0,3,19,4,83,0,,1,0,0,92
37,1.1,0,0,2,12,2,52,0,,1,0,0,93
47,0.6,1,1,1,22,1,114,0,,1,0,1,95
29,2.9,0,0,3,3,1,81,0,,0,0,0,95
63,1.5,0,0,2,38,1,32,0,,0,0,0,94
43,2.1,0,0,3,19,3,63,0,,0,0,0,94
57,1.6,0,0,3,32,3,70,0,,0,0,0,90
55,0.3,0,0,1,31,2,20,0,,1,0,0,94
47,3.3,0,1,1,23,2,138,0,,1,0,0,91
58,1.6,0,0,2,34,4,63,0,,0,0,0,94
53,1.3,0,0,3,28,1,85,118,118.0,1,0,0,95
46,2.0,0,0,3,22,4,80,0,,1,0,0,95
41,0.7,0,0,3,15,1,53,0,,1,0,0,93
46,1.7,0,0,2,20,2,72,75,75.0,1,0,0,92
44,0.8,0,0,3,18,2,91,0,,1,0,0,91
51,1.3,0,0,3,25,2,163,0,,1,1,0,94
55,0.1,0,1,3,30,4,28,149,149.0,1,0,0,90
34,0.9,0,0,3,10,3,22,0,,1,0,0,94
59,0.7,0,1,1,34,4,74,0,,1,0,0,92
45,1.9,0,1,3,20,4,70,0,,1,0,0,94
30,0.1,0,1,2,4,1,11,0,,1,0,0,95
32,2.6,0,0,2,8,3,61,0,,0,0,0,94
61,0.8,0,1,1,37,1,41,0,,1,0,0,94
54,1.9,0,0,2,28,4,108,0,,1,1,0,94
35,1.1,0,1,3,10,4,23,0,,0,0,0,90
63,3.8,0,0,3,38,2,135,183,183.0,0,1,0,91
66,0.7,0,0,3,40,2,30,86,86.0,0,0,0,95
48,3.5,0,0,2,24,4,144,0,,0,1,0,94
60,0.4,0,0,1,34,4,139,0,,1,1,0,95
41,2.7,0,0,3,17,2,143,209,209.0,1,1,0,90
31,1.2,0,1,1,7,1,44,0,,1,0,0,93
58,2.5,0,0,2,31,4,49,0,,1,0,0,94
67,0.1,0,0,2,42,4,75,182,182.0,1,0,0,90
35,0.3,0,0,1,9,2,43,0,,1,0,0,93
40,0.5,0,0,3,14,3,59,0,,1,0,0,91
42,4.9,1,1,1,17,3,154,0,,1,1,0,93
44,0.7,0,1,3,18,1,75,0,,0,0,0,95
47,2.6,0,1,2,23,1,75,0,,0,0,0,93
29,3.4,0,0,3,3,1,91,0,,0,1,0,94
36,0.67,1,1,3,6,1,11,0,,1,0,1,92
47,0.4,0,0,3,22,1,22,0,,1,0,0,90
55,0.8,0,1,3,29,2,49,220,220.0,0,0,0,92
51,2.4,0,0,2,25,2,99,0,,0,0,0,90
26,2.5,0,0,1,2,2,82,199,199.0,0,0,0,91
33,1.0,0,1,1,9,4,10,81,81.0,0,0,0,90
30,2.2,0,1,2,5,4,109,103,103.0,0,0,0,94
30,1.3,0,0,3,4,4,45,0,,0,0,0,90
45,1.7,0,0,2,19,2,93,0,,0,0,0,91
40,3.9,1,0,2,16,3,89,216,216.0,1,1,1,95
42,1.0,0,0,2,15,3,39,132,132.0,0,0,0,91
50,0.2,0,0,1,26,1,21,89,89.0,1,0,0,91
62,0.2,0,0,1,37,3,31,0,,1,0,0,95
63,0.5,0,0,3,37,1,31,0,,1,0,0,95
43,2.2,0,0,2,19,4,52,0,,0,0,0,95
49,0.9,0,0,3,25,1,13,0,,1,0,0,95
51,0.4,0,0,3,25,2,21,76,76.0,1,0,1,90
61,1.7,0,0,1,36,4,50,189,189.0,1,0,0,96
43,0.2,0,1,3,19,4,81,0,,0,0,0,90
43,1.9,0,1,1,19,4,74,0,,0,0,0,94
61,0.5,0,0,1,36,3,89,0,,1,0,0,93
35,0.9,0,0,2,9,3,82,0,,1,0,0,95
59,1.9,0,0,2,33,4,88,0,,0,0,0,93
40,2.1,0,0,3,16,3,61,0,,0,0,0,91
61,3.9,0,0,1,36,2,139,0,,0,0,0,95
48,1.3,0,0,2,23,1,29,0,,0,0,0,93
37,2.1,0,1,1,11,3,51,0,,1,0,0,93
56,1.8,0,0,3,32,1,58,241,241.0,1,0,0,95
35,1.4,0,0,3,9,2,21,125,125.0,1,0,0,91
35,1.67,0,0,2,8,2,43,0,,0,0,0,95
40,1.8,0,0,2,16,2,104,0,,0,0,0,94
50,0.5,0,0,2,23,1,9,98,98.0,1,0,0,94
49,1.9,0,0,2,25,3,39,0,,0,0,0,91
46,2.7,1,1,1,22,1,89,0,,1,0,1,94
64,0.3,0,0,3,40,2,21,0,,0,0,0,94
60,3.1,0,0,3,35,3,173,0,,1,1,0,90
45,0.3,0,1,3,21,1,29,105,105.0,1,0,0,95
52,0.2,0,1,2,27,4,43,0,,0,0,0,94
58,0.4,0,0,2,34,3,30,0,,0,0,0,90
54,0.1,0,0,3,30,4,39,0,,1,0,1,94
48,0.4,0,0,3,22,2,83,248,248.0,1,0,0,90
51,0.7,0,0,2,25,3,58,223,223.0,0,0,0,93
53,0.5,0,1,2,26,1,8,0,,0,0,0,94
57,1.0,0,1,3,27,3,39,0,,0,0,1,95
37,1.8,0,0,1,13,1,45,0,,0,0,0,94
32,3.8,0,0,1,7,1,111,0,,0,0,1,90
34,2.0,0,0,2,10,2,83,148,148.0,0,0,0,95
54,3.0,0,0,3,24,1,83,0,,0,0,0,94
62,2.8,0,1,1,36,2,115,202,202.0,1,0,0,92
56,1.8,0,0,3,32,1,60,227,227.0,1,0,0,93
39,1.8,0,0,1,15,1,53,0,,0,0,0,94
32,3.3,0,0,1,7,2,134,0,,1,0,0,95
50,0.8,0,0,3,24,1,91,0,,1,0,0,93
27,0.2,0,0,1,1,2,91,0,,1,0,0,92
37,3.9,0,1,1,12,2,128,0,,1,0,0,91
60,4.4,0,0,1,34,3,78,0,,0,0,1,90
62,2.2,0,0,3,36,3,60,0,,1,0,0,92
34,2.0,0,1,2,9,4,40,0,,1,0,0,95
46,0.2,0,0,2,21,1,68,0,,1,0,0,94
46,0.7,0,0,1,22,3,74,0,,1,0,0,94
51,2.0,0,0,2,26,3,55,93,93.0,1,0,0,92
44,3.5,0,1,1,20,1,145,0,,0,0,0,90
60,1.5,0,0,2,35,1,24,0,,0,0,0,94
65,0.8,0,0,2,39,1,10,0,,1,0,0,90
58,3.9,0,0,1,33,2,138,0,,1,0,1,90
37,2.1,0,0,3,12,4,63,0,,1,0,0,91
